运单编号,签收省份,重量,价格
403035349936,浙江省,0.5,3.7
403112552472,浙江省,0.4,3.7
403017190103,安徽省,1,3.7
403155463378,江苏省,0.2,3.7
403247633852,上海,0.9,3.7
400935589248,上海,0.95,3.7
403121544229,浙江省,0.2,3.7
401333373377,四川省,1.15,6.5
403118019038,浙江省,0.2,3.7
401160536181,上海,0.95,3.7
403107955400,安徽省,0.55,3.7
401188474218,上海,0.95,3.7
401504664452,上海,0.95,3.7
403139585627,江苏省,0.4,3.7
401170515186,云南省,1.15,6.5
401346663263,云南省,1.15,6.5
403112552541,浙江省,0.45,3.7
403099564315,浙江省,0.55,3.7
401459530917,上海,0.95,3.7
401615628037,上海,0.95,3.7
403103296684,浙江省,0.2,3.7
403087322950,浙江省,0.35,3.7
403099564330,江苏省,0.2,3.7
401997334288,上海,0.95,3.7
403217246194,江苏省,0.2,3.7
401988795155,上海,0.95,3.7
403175983976,安徽省,0.55,3.7
403189390964,江苏省,0.2,3.7
402420846616,内蒙古自治区,0.7,8.2
401819906911,江苏省,3,5.7
401404232842,贵州省,1.15,6.5
401418067200,陕西省,1.15,6.5
402128332550,上海,0.95,3.7
401776187212,陕西省,1.15,6.5
403209246776,江苏省,0.2,3.7
403188712496,浙江省,0.45,3.7
403191657875,江苏省,0.2,3.7
401791332023,四川省,1.15,6.5
403209167407,江苏省,0.2,3.7
402905474869,江苏省,3.05,6.7
402994001533,浙江省,0.2,3.7
401299694106,云南省,1.15,6.5
403189390996,江苏省,0.25,3.7
402260391997,上海,0.95,3.7
403315225899,湖南省,1,5.2
403052708123,江苏省,0.2,3.7
403040454937,浙江省,0.45,3.7
403046153170,江苏省,0.7,3.7
403064923719,浙江省,0.2,3.7
403044425219,浙江省,0.2,3.7
402206489885,上海,0.95,3.7
402393300804,内蒙古自治区,0.75,8.2
402052074405,四川省,1.15,6.5
403041646683,浙江省,0.35,3.7
402027841684,陕西省,1.15,6.5
403046092003,江苏省,0.2,3.7
403072513576,浙江省,0.2,3.7
401895923066,四川省,1.15,6.5
403103968234,江苏省,0.55,3.7
400978900878,浙江省,3.1,6.7
402150766666,四川省,1.15,6.5
402490938056,上海,0.95,3.7
403122570281,浙江省,0.55,3.7
403112552465,浙江省,0.35,3.7
403124828633,浙江省,0.25,3.7
403136597846,浙江省,0.5,3.7
402169984068,陕西省,1.15,6.5
403128457042,江苏省,0.2,3.7
403129732949,浙江省,0.4,3.7
403153710173,江苏省,0.2,3.7
401895804048,江苏省,3.2,6.7
403103296691,浙江省,1,3.7
403147935667,浙江省,0.9,3.7
403155863188,安徽省,0.25,3.7
403155306057,江苏省,0.45,3.7
403137095428,浙江省,0.2,3.7
400984125815,湖南省,1.05,5.4
403103296645,浙江省,0.5,3.7
403136705546,安徽省,0.35,3.7
402236288496,重庆,1.15,6.5
403176381516,浙江省,0.55,3.7
403216883826,江苏省,0.5,3.7
403239391306,江苏省,0.7,3.7
403239391318,安徽省,0.6,3.7
403196962013,江苏省,0.6,3.7
401890856350,河北省,1.05,5.4
403191657905,浙江省,0.2,3.7
403213278723,浙江省,0.35,3.7
403188763427,江苏省,0.6,3.7
402304735913,湖南省,1.05,5.4
403184497399,江苏省,0.2,3.7
403200350495,浙江省,0.2,3.7
402562209689,湖南省,1.05,5.4
403175458071,江苏省,0.2,3.7
403200334478,浙江省,0.3,3.7
403197637953,江苏省,0.35,3.7
402888640622,内蒙古自治区,0.75,8.2
403207729274,浙江省,0.2,3.7
403216883838,江苏省,0.55,3.7
403186486987,浙江省,0.3,3.7
402837177525,上海,0.95,3.7
403041646669,江苏省,0.2,3.7
402980903844,上海,0.95,3.7
403040454976,浙江省,0.2,3.7
403059373426,浙江省,0.2,3.7
403050239163,浙江省,0.6,3.7
403059373477,安徽省,0.25,3.7
403038328502,浙江省,0.25,3.7
402074704725,陕西省,1.15,6.5
403044425246,浙江省,0.2,3.7
403035349994,浙江省,0.45,3.7
403039661416,浙江省,0.2,3.7
403078653217,浙江省,0.45,3.7
403051329575,浙江省,0.2,3.7
401169094403,湖南省,1.1,5.6
403064923758,浙江省,0.2,3.7
403040881913,上海,0.95,3.7
400986077046,上海,1,3.7
401200406410,上海,1,3.7
401197938589,上海,1,3.7
401439765800,上海,1,3.7
401419825312,上海,1,3.7
403110354214,江苏省,0.45,3.7
403107955424,浙江省,0.4,3.7
403103968259,江苏省,0.7,3.7
403081030499,江苏省,0.75,3.7
402273890746,陕西省,1.15,6.5
401364694539,上海,1,3.7
403147935674,安徽省,0.6,3.7
401784117645,上海,1,3.7
401752849532,上海,1,3.7
403155306071,浙江省,0.4,3.7
403127392815,浙江省,0.2,3.7
401866949049,上海,1,3.7
402129260592,四川省,1.15,6.5
402684191218,贵州省,1.15,6.5
402292060173,上海,1,3.7
402661761828,重庆,1.15,6.5
402890665239,云南省,1.15,6.5
403193922794,浙江省,0.4,3.7
403196961976,浙江省,0.2,3.7
403209246769,浙江省,0.2,3.7
403209246751,浙江省,0.45,3.7
403193912704,浙江省,0.2,3.7
402872775730,四川省,1.15,6.5
403209167446,浙江省,0.2,3.7
403267958076,四川省,1.15,6.5
400941999390,四川省,1.2,6.8
403188950927,浙江省,0.2,3.7
403205764227,安徽省,0.2,3.7
403193922817,浙江省,0.2,3.7
403197638015,浙江省,0.4,3.7
402140363630,上海,1,3.7
401119229905,陕西省,1.2,6.8
403036716091,安徽省,0.85,3.7
403043072036,浙江省,0.5,3.7
402462109110,上海,1,3.7
401197938633,安徽省,3.25,6.7
402369770557,上海,1,3.7
403023036552,江苏省,0.3,3.7
401341258898,陕西省,1.2,6.8
402575087408,上海,1,3.7
403043072094,浙江省,0.2,3.7
403023914716,浙江省,0.2,3.7
403039661361,浙江省,0.45,3.7
403050239124,浙江省,0.2,3.7
402950861866,上海,1,3.7
403075620110,浙江省,0.5,3.7
401472688749,重庆,1.2,6.8
402022603902,湖南省,1.1,5.6
403082319436,浙江省,0.2,3.7
402304735820,江苏省,3.25,6.7
403099564266,浙江省,0.25,3.7
403107955394,浙江省,0.3,3.7
401572905456,四川省,1.2,6.8
401072169595,上海,1.05,4.7
757195930047,广东省,1.1,5.6
403089483914,浙江省,0.2,3.7
403136705521,浙江省,0.6,3.7
402512731482,湖南省,1.1,5.6
402499960944,江苏省,0.2,3.7
402388501878,安徽省,3.3,6.7
401299694118,陕西省,1.2,6.8
403111702399,江苏省,0.2,3.7
757195930071,浙江省,0.3,3.7
403109075038,江苏省,0.25,3.7
403155463314,浙江省,0.8,3.7
401229185356,上海,1.05,4.7
403176381604,江苏省,0.2,3.7
403211676942,浙江省,0.25,3.7
403217246162,浙江省,0.2,3.7
401570711401,上海,1.05,4.7
402961696560,内蒙古自治区,0.75,8.2
403173995773,浙江省,0.2,3.7
401557075609,重庆,1.2,6.8
401654319844,上海,1.05,4.7
403189390932,安徽省,0.55,3.7
403188712565,浙江省,0.25,3.7
403209061145,浙江省,0.2,3.7
403188763434,安徽省,0.25,3.7
401407070771,四川省,1.2,6.8
401673493976,上海,1.05,4.7
403188950934,安徽省,0.2,3.7
401822477358,上海,1.05,4.7
403193912756,浙江省,0.2,3.7
403188712533,浙江省,0.6,3.7
401746629430,云南省,1.2,6.8
402034937065,四川省,1.2,6.8
403023036545,江苏省,0.35,3.7
402059141558,上海,1.05,4.7
401954854094,上海,1.05,4.7
403063234848,浙江省,0.2,3.7
403046092016,江苏省,0.2,3.7
401292933159,陕西省,1.2,6.8
403041646637,浙江省,0.2,3.7
403017190098,江苏省,0.2,3.7
402059141526,贵州省,1.2,6.8
403059373491,江苏省,0.4,3.7
403017190128,江苏省,0.2,3.7
402207876998,贵州省,1.2,6.8
402305643521,陕西省,1.2,6.8
403040564950,江苏省,0.4,3.7
402300747296,浙江省,3.35,6.7
403046153256,浙江省,0.55,3.7
403039661379,江苏省,0.25,3.7
403296620953,陕西省,1.2,6.8
401094774765,四川省,1.25,7.1
402391680126,上海,1.05,4.7
402346790998,上海,1.05,4.7
403200350488,内蒙古自治区,0.75,8.2
402355288076,浙江省,3.35,6.7
403103968227,浙江省,0.55,3.7
403102812984,浙江省,0.85,3.7
403120250123,浙江省,0.2,3.7
403080874033,安徽省,0.2,3.7
403139585659,江苏省,0.2,3.7
403110938226,浙江省,0.75,3.7
402435157687,上海,1.05,4.7
400986077033,重庆,1.25,7.1
403155863195,江苏省,0.7,3.7
403147935736,浙江省,0.2,3.7
402390358236,山东省,1.1,5.6
400984363743,陕西省,1.25,7.1
403175458089,浙江省,0.2,3.7
400976816816,陕西省,1.25,7.1
401075846821,贵州省,1.25,7.1
403193922831,浙江省,0.2,3.7
403188712489,浙江省,0.4,3.7
403209246720,安徽省,0.3,3.7
400929777279,陕西省,1.25,7.1
403193912667,浙江省,0.3,3.7
403184293363,浙江省,0.7,3.7
401291975045,四川省,1.25,7.1
403189390940,江苏省,0.4,3.7
402548383323,上海,1.05,4.7
401325634786,贵州省,1.25,7.1
403213117103,江苏省,0.2,3.7
402637266911,上海,1.05,4.7
402971679661,上海,1.05,4.7
403036716107,江苏省,0.5,3.7
403023036513,安徽省,0.3,3.7
403059373413,浙江省,0.75,3.7
403023036560,安徽省,0.75,3.7
401274483314,贵州省,1.25,7.1
403050239117,浙江省,0.4,3.7
401243452033,四川省,1.25,7.1
401178345704,重庆,1.25,7.1
403043072070,浙江省,0.2,3.7
403064923733,浙江省,0.2,3.7
401230797768,湖南省,1.15,5.8
403085157466,浙江省,0.25,3.7
403023036526,江苏省,0.75,3.7
403085157530,浙江省,0.2,3.7
401981003158,浙江省,3.4,6.7
403129733006,安徽省,0.65,3.7
403192492998,上海,1.05,4.7
401299694049,四川省,1.25,7.1
403082147276,安徽省,0.2,3.7
403082319448,浙江省,0.2,3.7
403081030504,上海,1.05,4.7
403118019013,浙江省,0.2,3.7
403102813021,浙江省,0.3,3.7
403103968172,浙江省,0.2,3.7
403080874019,安徽省,0.25,3.7
403151790493,江苏省,0.2,3.7
401390153371,陕西省,1.25,7.1
403120250109,浙江省,0.2,3.7
403103968241,浙江省,0.35,3.7
403110354191,江苏省,0.2,3.7
403191657868,江苏省,0.2,3.7
401020363350,上海,1.1,4.7
403205764210,浙江省,0.2,3.7
401647879045,陕西省,1.25,7.1
401764655997,云南省,1.25,7.1
403217695348,江苏省,0.55,3.7
401752485896,四川省,1.25,7.1
403186486948,江苏省,0.45,3.7
403233558076,浙江省,0.2,3.7
403191657856,江苏省,0.2,3.7
403188763466,安徽省,0.2,3.7
401148358343,上海,1.1,4.7
403184293349,浙江省,0.25,3.7
403175983969,浙江省,0.2,3.7
403209167360,浙江省,0.2,3.7
403193912681,江苏省,0.2,3.7
403233558063,江苏省,0.3,3.7
403174474708,浙江省,0.45,3.7
402034937058,四川省,1.25,7.1
403040881977,浙江省,0.3,3.7
403057364980,江苏省,0.2,3.7
403046153263,江苏省,0.65,3.7
401486278846,上海,1.1,4.7
401615548146,上海,1.1,4.7
402215300712,云南省,1.25,7.1
403041646676,江苏省,0.2,3.7
402170975044,四川省,1.25,7.1
401756030510,上海,1.1,4.7
403072513563,江苏省,0.4,3.7
403063234809,浙江省,0.2,3.7
403068205665,浙江省,0.2,3.7
403059373484,浙江省,0.45,3.7
401890856404,上海,1.1,4.7
403040454951,浙江省,0.5,3.7
403047444126,江苏省,0.2,3.7
402356426783,上海,1.1,4.7
403127392879,江苏省,0.2,3.7
403120250079,浙江省,0.35,3.7
402449850950,陕西省,1.25,7.1
403125974938,浙江省,0.25,3.7
402375860234,上海,1.1,4.7
403127392808,浙江省,0.85,3.7
403118019052,江苏省,0.2,3.7
403137095403,浙江省,0.2,3.7
402390358270,安徽省,3.45,6.7
402339741522,重庆,1.25,7.1
402512731505,上海,1.1,4.7
403111702436,安徽省,0.6,3.7
402451744329,四川省,1.25,7.1
403102812960,浙江省,0.25,3.7
402701553026,上海,1.1,4.7
402516806129,内蒙古自治区,0.8,8.2
402991186572,贵州省,1.25,7.1
403157236206,浙江省,0.2,3.7
402933373416,四川省,1.25,7.1
403075620080,浙江省,0.25,3.7
403099564278,浙江省,0.2,3.7
403081030543,江苏省,0.6,3.7
403137095435,浙江省,0.25,3.7
402981519252,江苏省,0.2,3.7
403188712519,浙江省,0.55,3.7
403213278762,浙江省,0.2,3.7
401148272066,湖南省,1.15,5.8
403216623880,江苏省,0.2,3.7
402810598227,浙江省,0.2,3.7
403213278736,浙江省,0.2,3.7
403174474761,浙江省,0.3,3.7
403242100133,浙江省,0.2,3.7
402541788168,内蒙古自治区,0.8,8.2
403239391389,江苏省,0.6,3.7
400691072403,四川省,1.3,7.4
403176381599,江苏省,0.2,3.7
403173995741,浙江省,0.45,3.7
402304735851,浙江省,3.5,6.7
403197705316,江苏省,0.2,3.7
403197638008,浙江省,0.5,3.7
400986077080,重庆,1.3,7.4
403239391357,江苏省,0.25,3.7
403127392792,上海,1.1,4.7
401207124538,上海,1.15,4.7
401147118725,上海,1.15,4.7
401348838596,四川省,1.3,7.4
403209167384,浙江省,0.45,3.7
403217695355,浙江省,0.4,3.7
403209167421,江苏省,0.4,3.7
403205764197,江苏省,0.2,3.7
401512489705,上海,1.15,4.7
403196961983,江苏省,0.5,3.7
403023914781,浙江省,0.3,3.7
403038328458,浙江省,0.3,3.7
402206203343,上海,1.15,4.7
403047444145,浙江省,0.2,3.7
403063234855,江苏省,0.2,3.7
403041646620,安徽省,1,3.7
403075620065,浙江省,0.4,3.7
401838843996,湖南省,1.2,6
402437381825,上海,1.15,4.7
402811786053,上海,1.15,4.7
401407070757,四川省,1.3,7.4
403040454983,浙江省,0.5,3.7
403051329543,江苏省,0.3,3.7
402543626642,云南省,1.3,7.4
403038328446,浙江省,0.4,3.7
403014314858,浙江省,0.2,3.7
403021488889,浙江省,0.95,3.7
402383569381,湖南省,1.2,6
403068205646,江苏省,0.55,3.7
757195930312,浙江省,0.35,3.7
403137095416,江苏省,0.2,3.7
403127392830,浙江省,0.55,3.7
402541788143,四川省,1.3,7.4
403129366388,浙江省,0.2,3.7
403082319416,江苏省,0.35,3.7
403103503756,浙江省,0.2,3.7
403112552559,江苏省,0.45,3.7
403111702411,江苏省,0.2,3.7
400954837367,河北省,1.25,6.2
403014314819,上海,1.15,4.7
403082319462,江苏省,0.2,3.7
403110938284,江苏省,0.25,3.7
403107955362,浙江省,0.25,3.7
402289833688,四川省,1.3,7.4
403151790486,浙江省,0.6,3.7
403129366406,浙江省,0.25,3.7
403129733025,浙江省,0.3,3.7
403155463385,浙江省,0.2,3.7
401158654939,浙江省,3.7,6.7
403147935711,安徽省,0.2,3.7
403110354177,浙江省,0.3,3.7
401211289132,上海,1.2,4.7
403207729267,浙江省,0.2,3.7
402640803515,陕西省,1.3,7.4
403217695309,浙江省,0.5,3.7
403243466625,安徽省,0.2,3.7
402961696506,云南省,1.3,7.4
403233558049,浙江省,0.2,3.7
403040881945,贵州省,1.3,7.4
403209246737,浙江省,0.2,3.7
403197705298,浙江省,0.2,3.7
403217695293,浙江省,0.4,3.7
401186206570,上海,1.2,4.7
403192493003,浙江省,0.5,3.7
403196830119,安徽省,0.35,3.7
401242129656,上海,1.2,4.7
403196962038,浙江省,0.4,3.7
400978566944,四川省,1.35,7.7
403176381550,浙江省,0.2,3.7
400912865412,重庆,1.35,7.7
403213117073,江苏省,0.4,3.7
403175458064,浙江省,0.25,3.7
403188950959,浙江省,0.2,3.7
401103367882,重庆,1.35,7.7
401102162002,陕西省,1.35,7.7
402804497578,青海省,0.8,8.2
401315505145,上海,1.2,4.7
403063234816,安徽省,0.2,3.7
401693532878,上海,1.2,4.7
401697225016,内蒙古自治区,0.85,8.2
403046153217,江苏省,0.65,3.7
402224117202,上海,1.2,4.7
403078017090,浙江省,0.2,3.7
401459868845,四川省,1.35,7.7
403051329568,浙江省,0.25,3.7
403040564935,浙江省,0.2,3.7
403040881984,浙江省,0.4,3.7
402403430784,内蒙古自治区,0.85,8.2
402931075407,上海,1.2,4.7
401765160816,湖南省,1.25,6.2
403068205672,江苏省,0.2,3.7
403063030502,江苏省,0.2,3.7
403068205626,浙江省,0.2,3.7
402172179153,湖南省,1.25,6.2
403047444160,江苏省,0.85,3.7
403122570311,浙江省,0.2,3.7
757195930331,浙江省,3.75,6.7
403129366356,浙江省,0.3,3.7
403078653187,上海,1.2,4.7
403118019026,江苏省,0.85,3.7
400989970803,上海,1.25,4.7
402304735844,浙江省,4,6.7
403103503700,江苏省,0.3,3.7
401389585030,贵州省,1.35,7.7
403089483953,江苏省,0.2,3.7
401446443685,四川省,1.35,7.7
402306764045,江苏省,4.35,7.7
401115494547,上海,1.25,4.7
402369770633,浙江省,4.45,7.7
401836634815,四川省,1.35,7.7
403155306089,江苏省,0.6,3.7
403155463366,浙江省,0.2,3.7
401636475815,四川省,1.35,7.7
401753091806,重庆,1.35,7.7
403081030556,浙江省,0.35,3.7
403200334492,浙江省,0.2,3.7
403217695336,江苏省,0.45,3.7
403207729235,江苏省,0.7,3.7
401799431249,四川省,1.35,7.7
401152630940,上海,1.25,4.7
403211676950,浙江省,0.3,3.7
402192255334,浙江省,5.15,8.7
403243466595,江苏省,0.25,3.7
401152580405,上海,1.25,4.7
402383250933,内蒙古自治区,0.9,8.2
403173995766,浙江省,0.2,3.7
401641955313,上海,1.25,4.7
402601744820,湖南省,1.25,6.2
401985295600,陕西省,1.35,7.7
403047444152,浙江省,0.3,3.7
403044425226,江苏省,0.4,3.7
402919742376,浙江省,0.25,3.7
402036266321,上海,1.25,4.7
403078653155,浙江省,0.65,3.7
403036716060,浙江省,0.2,3.7
403085157446,江苏省,0.65,3.7
403040564916,浙江省,0.2,3.7
403046153231,浙江省,0.2,3.7
403036716114,江苏省,0.2,3.7
403015192742,浙江省,0.2,3.7
401944524963,重庆,1.35,7.7
402512508522,上海,1.25,4.7
403015192728,浙江省,0.2,3.7
403021488926,浙江省,0.25,3.7
403072513618,浙江省,0.3,3.7
403035350003,上海,1.25,4.7
403046153249,浙江省,0.2,3.7
403063030527,浙江省,0.2,3.7
402289730326,重庆,1.35,7.7
402403430726,贵州省,1.35,7.7
400989970850,上海,1.3,4.7
403099564347,浙江省,0.9,3.7
403129733018,浙江省,0.2,3.7
401073528252,上海,1.3,4.7
402421934881,陕西省,1.35,7.7
403103968197,江苏省,0.2,3.7
403120250093,浙江省,0.5,3.7
402758277558,陕西省,1.35,7.7
401862028046,上海,1.3,4.7
402733425176,上海,1.3,4.7
403155306101,江苏省,1,3.7
402700880538,陕西省,1.35,7.7
400924561691,上海,1.35,4.7
402887391198,四川省,1.35,7.7
402036260403,湖南省,1.3,6.4
403036716077,四川省,1.35,7.7
402173524536,重庆,1.4,8
403155306096,江苏省,0.75,3.7
403136705566,安徽省,0.9,3.7
402989381040,内蒙古自治区,0.9,8.2
403087322967,浙江省,0.55,3.7
402140363654,陕西省,1.4,8
403155306064,浙江省,0.65,3.7
403242100146,浙江省,0.25,3.7
403216623826,江苏省,0.4,3.7
403217246148,江苏省,0.25,3.7
401607096704,上海,1.35,4.7
401823389529,上海,1.35,4.7
403188950902,浙江省,0.55,3.7
402388858161,贵州省,1.4,8
402425180456,上海,1.35,4.7
403243466563,浙江省,0.4,3.7
402820417454,湖南省,1.3,6.4
403193922849,江苏省,0.45,3.7
403217695370,浙江省,0.35,3.7
403216883877,安徽省,0.45,3.7
403209167439,浙江省,0.2,3.7
402620341612,上海,1.35,4.7
402375927878,陕西省,1.4,8
403209246744,江苏省,0.6,3.7
402541788104,重庆,1.4,8
402366763439,重庆,1.4,8
403200334530,安徽省,0.3,3.7
402386119914,四川省,1.4,8
403239391371,浙江省,0.55,3.7
401428388499,湖南省,1.35,6.6
402945333603,贵州省,1.4,8
401273793061,上海,1.4,4.7
401786063147,上海,1.4,4.7
403064923726,江苏省,0.2,3.7
403075620072,浙江省,0.6,3.7
401291974983,四川省,1.45,8.3
403085157492,浙江省,0.2,3.7
401776187251,上海,1.4,4.7
403068205589,浙江省,0.2,3.7
403046091998,江苏省,1,3.7
401241401601,四川省,1.45,8.3
403023914735,浙江省,0.6,3.7
401329287776,贵州省,1.45,8.3
401562002837,四川省,1.45,8.3
403155863206,浙江省,0.3,3.7
403155463339,江苏省,0.85,3.7
403155463321,浙江省,0.85,3.7
403081030536,浙江省,0.2,3.7
403128457035,浙江省,0.2,3.7
403103968210,浙江省,0.3,3.7
403153710127,浙江省,0.2,3.7
401995161168,陕西省,1.45,8.3
403103968202,上海,1.4,4.7
402034937110,贵州省,1.45,8.3
403110354184,浙江省,0.5,3.7
403112552534,浙江省,0.25,3.7
403087322974,安徽省,0.65,3.7
403103503749,浙江省,0.25,3.7
403103503731,浙江省,0.3,3.7
403192492973,上海,1.4,4.7
402259205581,四川省,1.45,8.3
403109075060,浙江省,0.2,3.7
401900321218,四川省,1.45,8.3
403176057921,浙江省,0.3,3.7
403176058015,江苏省,0.25,3.7
402130798042,陕西省,1.45,8.3
403282429508,内蒙古自治区,0.9,8.2
403099564292,浙江省,0.55,3.7
402214550085,江苏省,5.25,8.7
402460978049,陕西省,1.45,8.3
403196830089,江苏省,0.5,3.7
403217695286,浙江省,0.45,3.7
403173995786,江苏省,0.2,3.7
402383132156,重庆,1.45,8.3
403192492986,浙江省,0.65,3.7
403207729250,江苏省,0.2,3.7
402352756680,重庆,1.45,8.3
403175983937,江苏省,0.45,3.7
402541788099,重庆,1.45,8.3
403209061138,江苏省,0.4,3.7
