运单编号,目的地,计费重量,总运费,备注
3308545746550,吉林省,0.58,6.3,
3308545746548,河南省,0.29,6.3,
3308541989209,江西省,0.25,6.3,
3308541989258,北京,0.12,6.3,
3308541989246,北京,0.53,6.3,
3308541989234,北京,0.65,6.3,
3308541989222,福建省,0.72,6.3,
3308541989215,北京,1.17,7.56,
3308539180280,吉林省,0.2,6.3,
3308583149484,河北省,0.08,6.3,
3308583471341,黑龙江省,0.54,6.3,
3308583149514,辽宁省,0.23,6.3,
3308583149502,北京,0.2,6.3,
3308534718284,湖北省,0.62,6.3,
3308583149496,广东省,0.2,6.3,
3308583471353,福建省,0.26,6.3,
3308583149472,河北省,0.11,6.3,
3308583149465,山东省,0.3,6.3,
3308581381011,辽宁省,0.2,6.3,
3308581381000,山东省,0.3,6.3,
3308581380996,广东省,0.48,6.3,
3308581380984,广东省,0.3,6.3,
3308583471425,江西省,0.46,6.3,
3308534718259,北京,0.76,6.3,
3308534718265,河南省,0.48,6.3,
3308534718272,广东省,0.1,6.3,
3308614692516,江西省,0.11,6.3,
3308583471432,吉林省,0.36,6.3,
3308583471365,北京,0.6,6.3,
3308583471419,广东省,0.37,6.3,
3308583471407,辽宁省,1.11,7.56,
3308583471395,黑龙江省,0.78,6.3,
3308583471389,福建省,0.46,6.3,
3308583471377,北京,0.48,6.3,
3308573148496,广东省,0.78,6.3,
3308614692528,辽宁省,0.44,6.3,
3308574998684,河北省,0.2,6.3,
3308574998672,天津,0.3,6.3,
3308574998665,广西壮族自治区,0.2,6.3,
3308574998659,北京,0.56,6.3,
3308574998647,海南省,0.13,6.3,
3308574998696,广西壮族自治区,0.2,6.3,
3308573148540,湖北省,0.2,6.3,
3308573148538,江西省,0.2,6.3,
3308573148526,黑龙江省,0.2,6.3,
3308573148514,山东省,0.2,6.3,
3308573148502,山东省,0.25,6.3,
3308581380972,北京,0.5,6.3,
3308579557955,河北省,1.1,6.93,
3308581380965,广东省,0.08,6.3,
3308579557998,广东省,0.08,6.3,
3308579557986,山东省,0.26,6.3,
3308579557974,湖北省,0.28,6.3,
3308579557962,河北省,0.66,6.3,
3308577782753,贵州省,0.2,6.3,
3308579557949,北京,0.56,6.3,
3308579557937,辽宁省,0.12,6.3,
3308579557925,广东省,0.13,6.3,
3308579557913,福建省,0.66,6.3,
3308579557901,山东省,0.45,6.3,
3308623789755,福建省,0.3,6.3,
3308623789701,吉林省,0.2,6.3,
3308623789713,广东省,0.9,6.3,
3308623789762,广东省,0.2,6.3,
3308623789749,北京,0.34,6.3,
3308623789737,吉林省,0.7,6.3,
3308623789725,广东省,0.38,6.3,
3308633493312,天津,0.2,6.3,
3308623245872,河北省,0.2,6.3,
3308623789695,吉林省,0.65,6.3,
3308623789683,黑龙江省,0.4,6.3,
3308623789671,广东省,0.2,6.3,
3308623245896,广东省,0.39,6.3,
3308623245884,北京,0.27,6.3,
3308623245865,湖北省,0.2,6.3,
3308672818049,湖北省,0.32,6.3,
3308672818128,广西壮族自治区,0.21,6.3,
3308672818116,湖南省,0.24,6.3,
3308672818104,湖北省,0.2,6.3,
3308672818098,上海直辖市,0.89,4,
3308672818086,新疆维吾尔自治区,0.31,6.3,
3308672818074,福建省,0.27,6.3,
3308672818062,江西省,0.7,6.3,
3308672818055,福建省,0.42,6.3,
3308672818130,河北省,0.32,6.3,
3308668650907,山东省,0.2,6.3,
3308668650895,福建省,0.2,6.3,
3308668650889,黑龙江省,0.2,6.3,
3308668650877,西藏自治区,0.36,6.3,
3308668650865,江西省,0.6,6.3,
3308668650853,江西省,0.44,6.3,
3308668489432,北京,0.72,6.3,
3308668489425,辽宁省,0.28,6.3,
3308668489419,河南省,0.78,6.3,
3308668489407,辽宁省,0.71,6.3,
3308676327130,广东省,0.25,6.3,
3308693765394,广东省,0.57,6.3,
3308693765405,河南省,0.2,6.3,
3308693765412,山东省,0.2,6.3,
3308693765424,广东省,0.2,6.3,
3308693765436,广东省,0.2,6.3,
3308676327165,山东省,0.25,6.3,
3308676327153,福建省,0.2,6.3,
3308676327141,广东省,0.39,6.3,
3308673283323,北京,1.27,8.19,
3308673283414,江西省,0.2,6.3,
3308673283402,北京,0.2,6.3,
3308673283396,天津,0.2,6.3,
3308673283384,广东省,0.51,6.3,
3308673283372,广东省,0.8,6.3,
3308673283365,辽宁省,0.58,6.3,
3308673283359,黑龙江省,0.2,6.3,
3308673283347,湖南省,1.24,8.19,
3308673283335,湖北省,0.26,6.3,
3308648939405,广东省,3.62,23.31,
3308650202910,辽宁省,0.25,6.3,
3308656725569,广东省,0.27,6.3,
3308656725557,吉林省,0.31,6.3,
3308654567604,吉林省,0.16,6.3,
3308654567598,吉林省,0.5,6.3,
3308654567586,山东省,0.38,6.3,
3308654567574,广西壮族自治区,0.28,6.3,
3308654567562,陕西省,2.12,13.86,
3308654567525,广西壮族自治区,0.59,6.3,
3308656725575,山东省,0.14,6.3,
3308650202908,黑龙江省,0.9,6.3,
3308650202891,福建省,0.75,6.3,
3308650202880,湖北省,0.36,6.3,
3308650202878,山东省,0.2,6.3,
3308650202866,北京,0.79,6.3,
3308650202854,黑龙江省,0.2,6.3,
3308650202842,广东省,0.2,6.3,
3308650202835,广西壮族自治区,0.75,6.3,
3308650202829,甘肃省,0.7,6.3,
3308668489395,河南省,0.2,6.3,
3308662328086,北京,0.94,6.3,
3308668489389,天津,0.66,6.3,
3308668489377,北京,1.13,7.56,
3308668489365,天津,0.45,6.3,
3308668489353,福建省,0.45,6.3,
3308668489341,甘肃省,0.2,6.3,
3308662328116,新疆维吾尔自治区,0.26,6.3,
3308662328104,天津,0.21,6.3,
3308662328098,贵州省,0.2,6.3,
3308656725582,宁夏回族自治区,0.5,6.3,
3308662328074,河北省,0.2,6.3,
3308662328062,北京,0.4,6.3,
3308662328055,广东省,0.25,6.3,
3308662328049,河南省,0.61,6.3,
3308662328037,北京,1.15,7.56,
3308662328025,北京,0.98,6.3,
3308656725605,广东省,0.1,6.3,
3308656725594,广东省,0.6,6.3,
3308693765382,北京,0.2,6.3,
3308596438620,湖南省,0.28,6.3,
3308596438685,吉林省,0.55,6.3,
3308596438679,广东省,0.4,6.3,
3308596438667,广东省,0.3,6.3,
3308596438655,河北省,0.46,6.3,
3308596438643,北京,0.99,6.3,
3308596438631,江西省,0.33,6.3,
3308605235390,河南省,0.56,6.3,
3308596438618,山东省,0.26,6.3,
3308596438606,河北省,0.38,6.3,
3308596438590,河南省,0.2,6.3,
3308574399370,辽宁省,0.2,6.3,
3308571516824,广东省,0.28,6.3,
3308571516812,广东省,0.48,6.3,
3308571516805,北京,0.2,6.3,
3308569274092,上海直辖市,0.2,4,
3308609954746,辽宁省,0.2,6.3,
3308610184835,河南省,0.2,6.3,
3308610184829,广东省,0.23,6.3,
3308610184817,广西壮族自治区,0.27,6.3,
3308610184805,江苏省,0.2,4,
3308610184799,天津,0.34,6.3,
3308609954758,山东省,0.35,6.3,
3308605235406,黑龙江省,0.2,6.3,
3308609954734,福建省,0.8,6.3,
3308609954722,河南省,0.81,6.3,
3308609954715,河北省,0.4,6.3,
3308605235443,广东省,1,6.3,
3308605235431,北京,0.22,6.3,
3308605235420,山东省,0.2,6.3,
3308605235418,辽宁省,0.56,6.3,
3308610184842,北京,0.2,6.3,
3308564557133,黑龙江省,0.3,6.3,
3308564557194,山东省,0.2,6.3,
3308564557182,天津,0.2,6.3,
3308564557175,辽宁省,0.23,6.3,
3308564557169,广东省,0.46,6.3,
3308564557157,山东省,0.64,6.3,
3308564557145,河南省,0.23,6.3,
3308564557205,河南省,0.36,6.3,
3308564557121,湖南省,0.28,6.3,
3308560382255,福建省,0.26,6.3,
3308560382249,北京,0.46,6.3,
3308560382237,湖北省,0.5,6.3,
3308560382225,福建省,0.25,6.3,
3308560382213,西藏自治区,0.2,6.3,
3308560382201,辽宁省,0.2,6.3,
3308569274085,山东省,0.2,6.3,
3308569274018,北京,0.49,6.3,
3308569274079,宁夏回族自治区,0.5,6.3,
3308569274067,江西省,0.96,6.3,
3308569274055,广东省,1.15,7.56,
3308569274043,山东省,0.45,6.3,
3308569274031,天津,0.2,6.3,
3308569274020,湖南省,0.85,6.3,
3308564557212,黑龙江省,0.26,6.3,
3308569274006,山东省,0.5,6.3,
3308564877786,吉林省,0.2,6.3,
3308564877774,福建省,0.22,6.3,
3308564877762,山东省,0.4,6.3,
3308564877755,广东省,0.39,6.3,
3308564877749,天津,0.2,6.3,
3308564877737,广东省,0.3,6.3,
3308623245859,山东省,0.2,6.3,
3308616376875,北京,0.35,6.3,
3308616376882,北京,0.35,6.3,
3308616376821,江苏省,0.26,4,
3308616376833,广东省,0.34,6.3,
3308616376845,湖南省,0.24,6.3,
3308616376857,山东省,0.28,6.3,
3308616376869,河北省,0.36,6.3,
3308616376810,辽宁省,0.86,6.3,
3308623245847,北京,0.2,6.3,
3308616376894,北京,0.54,6.3,
3308616376905,辽宁省,0.16,6.3,
3308593742610,湖南省,0.85,6.3,
3308593742608,广东省,0.2,6.3,
3308593742591,江西省,0.2,6.3,
3308593742621,天津,0.3,6.3,
3308593354650,广东省,0.56,6.3,
3308657569538,福建省,0.78,6.3,
3308657569526,广东省,0.84,6.3,
3308657569514,辽宁省,0.2,6.3,
3308657569502,山东省,0.95,6.3,
3308663650705,河南省,0.2,6.3,
3308589037745,广东省,0.2,6.3,
3308593354569,广东省,0.26,6.3,
3308593354575,黑龙江省,0.65,6.3,
3308593354582,福建省,0.45,6.3,
3308593354594,广东省,1.21,8.19,
3308663650729,辽宁省,0.28,6.3,
3308663650717,广东省,0.2,6.3,
3308593354648,吉林省,0.2,6.3,
3308663650699,河北省,0.32,6.3,
3308663650687,广东省,0.24,6.3,
3308663650675,山东省,0.2,6.3,
3308593354605,河北省,0.6,6.3,
3308593354612,湖南省,0.3,6.3,
3308593354624,广东省,0.4,6.3,
3308593354636,福建省,0.3,6.3,
3308589037733,山东省,0.2,6.3,
3308652129715,北京,0.6,6.3,
3308652768405,河北省,1.62,10.71,
3308652768399,福建省,0.2,6.3,
3308652768387,湖北省,0.29,6.3,
3308652768375,天津,0.2,6.3,
3308652768363,辽宁省,0.65,6.3,
3308652768351,湖北省,0.65,6.3,
3308652129727,山东省,0.25,6.3,
3308625556604,广西壮族自治区,0.65,6.3,
3308652129703,吉林省,0.65,6.3,
3308652129697,湖北省,0.2,6.3,
3308652129685,山东省,0.35,6.3,
3308652129673,黑龙江省,0.37,6.3,
3308652129661,河北省,0.2,6.3,
3308652129650,福建省,0.55,6.3,
3308652129648,山东省,0.6,6.3,
3308657569496,四川省,0.2,6.3,
3308624439234,黑龙江省,0.3,6.3,
3308657569484,广东省,0.8,6.3,
3308657569472,广东省,0.95,6.3,
3308657569465,福建省,0.79,6.3,
3308657569459,辽宁省,0.2,6.3,
3308657569447,山东省,0.49,6.3,
3308593742633,北京,0.2,6.3,
3308593742645,福建省,0.29,6.3,
3308625556598,湖北省,0.5,6.3,
3308624439246,湖北省,0.5,6.3,
3308625556537,广东省,0.2,6.3,
3308625556549,广西壮族自治区,0.3,6.3,
3308625556555,海南省,0.4,6.3,
3308625556562,河南省,0.26,6.3,
3308625556574,广东省,0.43,6.3,
3308625556586,北京,0.2,6.3,
3308652129636,河北省,0.7,6.3,
3308695601065,北京,0.2,6.3,
3308695601000,广东省,0.2,6.3,
3308695601011,北京,0.34,6.3,
3308695601023,广东省,0.35,6.3,
3308695601035,福建省,0.2,6.3,
3308695601047,广东省,0.4,6.3,
3308695601059,河北省,0.2,6.3,
3308695600996,河北省,0.45,6.3,
3308698498442,山东省,1.35,8.82,
3308698498454,湖北省,0.57,6.3,
3308698498466,山东省,0.4,6.3,
3308698498478,吉林省,0.34,6.3,
3308698498480,广东省,0.3,6.3,
3308698498491,福建省,0.3,6.3,
3308698498508,黑龙江省,0.59,6.3,
3308698498510,广东省,0.35,6.3,
3308694732685,湖北省,0.25,6.3,
3308694650229,山东省,0.4,6.3,
3308694650235,河北省,0.2,6.3,
3308694650242,广东省,0.2,6.3,
3308694650254,广东省,0.25,6.3,
3308694650266,辽宁省,0.5,6.3,
3308694650278,广东省,0.6,6.3,
3308695600984,广东省,0.65,6.3,
3308694732697,广东省,0.71,6.3,
3308694732703,广东省,0.2,6.3,
3308694732715,辽宁省,1,6.3,
3308694732727,河南省,0.33,6.3,
3308694732739,北京,0.45,6.3,
3308695600972,黑龙江省,0.7,6.3,
3308589037721,北京,0.38,6.3,
3308624439192,北京,0.88,6.3,
3308624191644,山东省,0.65,6.3,
3308624191656,吉林省,0.27,6.3,
3308624439155,北京,0.5,6.3,
3308624439167,湖北省,0.45,6.3,
3308624439179,江西省,1.15,7.56,
3308624439185,河北省,0.5,6.3,
3308624191632,湖北省,0.25,6.3,
3308624439209,山东省,0.2,6.3,
3308624439215,福建省,0.75,6.3,
3308624439222,江西省,0.3,6.3,
3308589037691,广东省,0.25,6.3,
3308589037708,福建省,0.2,6.3,
3308589037710,广东省,0.2,6.3,
3308698498521,福建省,0.6,6.3,
3308700802615,河南省,0.2,6.3,
3308698498533,辽宁省,0.3,6.3,
3308700802561,广东省,0.31,6.3,
3308700802573,天津,0.2,6.3,
3308700802585,北京,0.32,6.3,
3308700802597,辽宁省,0.2,6.3,
3308700802603,河南省,0.2,6.3,
3308624191625,山东省,0.2,6.3,
3308624191565,北京,0.25,6.3,
3308624191577,天津,0.2,6.3,
3308624191589,山东省,0.67,6.3,
3308624191595,河北省,0.55,6.3,
3308624191607,山东省,0.2,6.3,
3308624191619,河北省,0.2,6.3,
3308626358835,天津,0.2,6.3,
3308625556628,广东省,0.42,6.3,
3308626184506,山东省,0.21,6.3,
3308626184490,广东省,0.4,6.3,
3308626184488,河南省,0.24,6.3,
3308626184476,广东省,0.35,6.3,
3308602785500,北京,0.5,6.3,
3308648939442,江西省,0.2,6.3,
3308626184464,江西省,0.2,6.3,
3308602785535,福建省,0.3,6.3,
3308626184452,广东省,0.24,6.3,
3308626184520,广西壮族自治区,0.2,6.3,
3308649814501,福建省,0.2,6.3,
3308649814513,河南省,0.2,6.3,
3308602704309,北京,0.6,6.3,
3308602785493,甘肃省,0.46,6.3,
3308602704334,广东省,0.25,6.3,
3308602704322,江西省,0.3,6.3,
3308602704315,北京,0.4,6.3,
3308648939435,湖南省,0.6,6.3,
3308602704292,湖北省,0.53,6.3,
3308648939399,山东省,0.35,6.3,
3308602704285,河北省,0.4,6.3,
3308648939417,西藏自治区,0.2,6.3,
3308648939429,湖北省,0.45,6.3,
3308626184518,广东省,0.21,6.3,
3308633860063,辽宁省,0.2,6.3,
3308626358823,河南省,0.35,6.3,
3308633860099,天津,0.39,6.3,
3308633860087,广东省,0.2,6.3,
3308633860075,北京,0.25,6.3,
3308602704243,江苏省,0.5,4,
3308633860051,天津,0.3,6.3,
3308633860040,河南省,0.35,6.3,
3308625556616,北京,0.45,6.3,
3308626184445,山东省,0.4,6.3,
3308626184439,广东省,0.4,6.3,
3308649814525,北京,0.6,6.3,
3308626358793,湖北省,0.2,6.3,
3308649814537,北京,0.2,6.3,
3308649814549,广东省,0.2,6.3,
3308649814555,江苏省,0.3,4,
3308626358781,北京,0.2,6.3,
3308602704255,湖北省,0.38,6.3,
3308626358800,北京,0.35,6.3,
3308626358811,吉林省,0.21,6.3,
3308602704279,广东省,0.65,6.3,
3308602704267,北京,1.25,8.19,
3308722088339,广东省,0.2,6.3,
3308722088345,河南省,0.2,6.3,
3308602785511,辽宁省,0.32,6.3,
3308602785523,广东省,0.55,6.3,
3308723859799,广东省,0.3,6.3,
3308723859787,北京,0.51,6.3,
3308723859775,广东省,0.6,6.3,
3308602785547,湖北省,0.87,6.3,
3308642272068,广东省,0.2,6.3,
3308642272019,江苏省,0.2,4,
3308642272025,广西壮族自治区,0.25,6.3,
3308642272032,山东省,0.2,6.3,
3308642272044,北京,0.5,6.3,
3308642272056,福建省,0.2,6.3,
3308723859805,湖南省,0.47,6.3,
3308709053659,北京,0.31,6.3,
3308709609471,北京,0.2,6.3,
3308709609460,广东省,0.42,6.3,
3308709609458,北京,0.75,6.3,
3308709053696,陕西省,0.59,6.3,
3308709053684,江苏省,0.2,4,
3308709053672,上海直辖市,0.2,4,
3308709053665,北京,0.35,6.3,
3308722088327,广东省,0.2,6.3,
3308709053647,湖北省,0.2,6.3,
3308709053635,天津,0.51,6.3,
3308709053623,天津,0.43,6.3,
3308709053611,湖北省,0.3,6.3,
3308709053600,江苏省,0.35,4,
3308722088303,河北省,0.66,6.3,
3308722088315,北京,0.2,6.3,
3308709609483,湖北省,0.65,6.3,
3308727204502,广东省,0.2,6.3,
3308727204435,江西省,0.45,6.3,
3308727204447,甘肃省,0.52,6.3,
3308727204459,吉林省,1.2,7.56,
3308727204465,广东省,0.6,6.3,
3308727204472,山东省,0.24,6.3,
3308727204484,广东省,0.6,6.3,
3308727204496,天津,0.2,6.3,
3308727204423,天津,0.64,6.3,
3308727204514,河北省,0.2,6.3,
3308686282442,北京,0.81,6.3,
3308686282454,广东省,0.35,6.3,
3308613755995,江西省,0.4,6.3,
3308622077275,黑龙江省,0.25,6.3,
3308622077282,广东省,1,6.3,
3308658106256,广东省,0.2,6.3,
3308723859817,福建省,0.35,6.3,
3308613756016,辽宁省,0.2,6.3,
3308723859829,河南省,0.72,6.3,
3308725854546,陕西省,0.41,6.3,
3308725854558,北京,0.32,6.3,
3308725854560,福建省,0.85,6.3,
3308725854571,吉林省,1.06,6.93,
3308725854583,广东省,0.59,6.3,
3308613756004,广东省,0.2,6.3,
3308725854637,广东省,0.23,6.3,
3308613756028,辽宁省,0.2,6.3,
3308613756030,江苏省,0.2,4,
3308613756041,湖北省,0.2,6.3,
3308725854595,福建省,0.25,6.3,
3308725854601,河南省,0.36,6.3,
3308725854613,湖南省,0.2,6.3,
3308725854625,广东省,0.8,6.3,
3308716800159,山东省,0.2,6.3,
3308720965677,山东省,0.5,6.3,
3308658743361,山东省,0.66,6.3,
3308658743350,吉林省,0.49,6.3,
3308658106281,海南省,0.74,6.3,
3308658106270,山东省,0.2,6.3,
3308658106268,山东省,0.32,6.3,
3308658743373,广东省,0.2,6.3,
3308658106244,江苏省,0.3,4,
3308658106232,福建省,0.3,6.3,
3308720965665,山东省,0.7,6.3,
3308720965653,山东省,0.35,6.3,
3308720965641,广西壮族自治区,0.4,6.3,
3308720965630,广东省,0.2,6.3,
3308660261634,广东省,0.25,6.3,
3308660261683,广东省,0.4,6.3,
3308660261671,河南省,0.45,6.3,
3308660261660,广东省,0.4,6.3,
3308660261658,福建省,0.2,6.3,
3308660261646,北京,0.7,6.3,
3308658743385,河北省,0.29,6.3,
3308660261622,新疆维吾尔自治区,0.2,6.3,
3308660261615,吉林省,0.45,6.3,
3308658743403,辽宁省,0.26,6.3,
3308709609495,北京,0.2,6.3,
3308658743397,广东省,0.32,6.3,
3308660261695,广东省,0.4,6.3,
3308601514106,湖南省,0.35,6.3,
3308601514088,河北省,0.5,6.3,
3308601514143,福建省,0.25,6.3,
3308601514131,河南省,0.4,6.3,
3308601514120,广东省,0.4,6.3,
3308601514118,海南省,0.2,6.3,
3308601514076,湖北省,0.5,6.3,
3308601514090,北京,0.63,6.3,
3308716800202,湖北省,0.25,6.3,
3308716800196,河南省,0.2,6.3,
3308716800184,广东省,0.22,6.3,
3308716800172,广东省,0.25,6.3,
3308656108626,河南省,1.37,8.82,
3308656108572,河北省,0.59,6.3,
3308656108614,广东省,0.55,6.3,
3308656108602,北京,1.11,7.56,
3308656108596,湖南省,0.44,6.3,
3308656108584,天津,0.22,6.3,
3308601514064,河北省,0.64,6.3,
3308656108565,湖北省,0.2,6.3,
3308656108559,湖北省,0.67,6.3,
3308656108547,河北省,0.31,6.3,
3308656108535,北京,0.37,6.3,
3308601514052,河南省,0.75,6.3,
3308716800165,辽宁省,0.2,6.3,
3308714337063,广东省,0.77,6.3,
3308714337002,河南省,1.4,8.82,
3308714337014,江苏省,0.2,4,
3308714337026,福建省,0.33,6.3,
3308714337038,江西省,0.45,6.3,
3308714337040,江苏省,0.2,4,
3308714337051,湖北省,0.4,6.3,
3308714336999,山东省,0.5,6.3,
3308722088297,山东省,0.2,6.3,
3308721533375,广东省,0.4,6.3,
3308721533363,广东省,0.46,6.3,
3308721533351,北京,0.37,6.3,
3308721533340,广东省,0.63,6.3,
3308721533338,辽宁省,0.35,6.3,
3308721533326,天津,0.58,6.3,
3308711520058,河北省,0.61,6.3,
3308709609501,广东省,0.2,6.3,
3308711520015,广东省,1.4,8.82,
3308711520022,新疆维吾尔自治区,0.85,6.3,
3308711520034,河北省,0.2,6.3,
3308711520046,江苏省,0.25,4,
3308714336987,河南省,0.2,6.3,
3308711520060,天津,0.3,6.3,
3308711520071,广东省,0.4,6.3,
3308711520083,广东省,0.3,6.3,
3308711520095,福建省,0.2,6.3,
3308711520101,山东省,0.25,6.3,
3308714336975,山东省,0.3,6.3,
3308660261701,福建省,0.8,6.3,
3308721533314,河北省,0.31,6.3,
3308720965689,北京,0.55,6.3,
3308720965695,甘肃省,0.2,6.3,
3308720965707,广东省,0.38,6.3,
3308720965719,河南省,0.2,6.3,
3308720965725,广东省,0.55,6.3,
3308721533284,河南省,0.2,6.3,
3308721533296,北京,0.53,6.3,
3308721533302,河北省,0.5,6.3,
3308743616824,湖北省,0.2,6.3,
3308743616812,山东省,0.73,6.3,
3308743616836,山东省,0.2,6.3,
3308743616848,山东省,0.2,6.3,
3308742572544,黑龙江省,0.28,6.3,
3308742572532,黑龙江省,0.2,6.3,
3308742572525,广东省,0.2,6.3,
3308742572519,北京,0.25,6.3,
3308701723763,天津,0.2,6.3,
3308702202755,广东省,0.27,6.3,
3308702202762,北京,0.2,6.3,
3308701734971,北京,0.2,6.3,
3308701723787,广东省,0.36,6.3,
3308701723799,广东省,0.2,6.3,
3308701723775,天津,0.25,6.3,
3308701254353,广东省,0.2,6.3,
3308702202749,广东省,0.2,6.3,
3308701254395,广东省,0.58,6.3,
3308701254389,河南省,0.51,6.3,
3308701254377,广东省,0.7,6.3,
3308701254365,黑龙江省,1.03,6.93,
3308701254407,北京,0.31,6.3,
3308702202737,福建省,0.2,6.3,
3308702202725,北京,0.2,6.3,
3308702202713,湖南省,0.2,6.3,
3308701735022,北京,0.2,6.3,
3308701254341,广西壮族自治区,0.2,6.3,
3308742572507,北京,0.2,6.3,
3308701254432,广东省,0.62,6.3,
3308701723751,江苏省,0.2,4,
